epoch,step,train_loss,val_loss
90,38999,5.271206191537203e-07,
90,39049,0.0006685965927317739,
90,39099,4.158052979619242e-05,
90,39129,,0.250625342130661
91,39149,6.388742121998803e-07,
91,39199,3.6693822380584606e-07,
91,39249,0.0013368945801630616,
91,39299,0.0006651066360063851,
91,39349,1.825385709253169e-07,
91,39399,2.9813008950441144e-05,
91,39449,0.0,
91,39499,0.00043795560486614704,
91,39549,2.4211007257690653e-05,
91,39559,,0.26729583740234375
92,39599,8.274937135865912e-05,
92,39649,7.24030178389512e-05,
92,39699,0.0,
92,39749,1.888633732960443e-06,
92,39799,1.2479704025736282e-07,
92,39849,1.3783528629573993e-07,
92,39899,2.0116509347190004e-07,
92,39949,0.016090212389826775,
92,39989,,0.2604908049106598
93,39999,9.033620358422922e-07,
93,40049,0.0008741311612538993,
93,40099,9.960133866115939e-06,
93,40149,6.444696509788628e-07,
93,40199,2.216533800947218e-07,
93,40249,9.654831956140697e-06,
93,40299,5.119074558024295e-05,
93,40349,0.0006044104811735451,
93,40399,0.0,
93,40419,,0.26174432039260864
94,40449,3.576256517590082e-07,
94,40499,1.0803304206774555e-07,
94,40549,4.1960297494370025e-06,
94,40599,2.3096644952147471e-07,
94,40649,1.4248658999349573e-06,
94,40699,0.0015448369085788727,
94,40749,0.0005716733285225928,
94,40799,5.9604580826544407e-08,
94,40849,1.5794684031789075e-06,
94,40849,,0.3198622167110443
95,40899,0.0002609083312563598,
95,40949,2.8690272301901132e-05,
95,40999,5.27362572029233e-05,
95,41049,8.009366325723022e-08,
95,41099,4.31889975516242e-06,
95,41149,0.00010172516340389848,
95,41199,0.0,
95,41249,9.757232874108013e-06,
95,41279,,0.24613027274608612
96,41299,4.544788509974751e-07,
96,41349,1.8862800061469898e-05,
96,41399,0.11340386420488358,
96,41449,6.313591711659683e-06,
96,41499,2.4214372729147726e-08,
96,41549,6.588780706806574e-06,
96,41599,0.01155771128833294,
96,41649,1.0661180567694828e-05,
96,41699,0.0,
96,41709,,0.23450219631195068
97,41749,9.126935651693202e-08,
97,41799,5.066353878646623e-07,
97,41849,1.8551255607235362e-06,
97,41899,9.182571716337407e-07,
97,41949,0.0,
97,41999,6.211108848219737e-05,
97,42049,0.0,
97,42099,1.7712793578539276e-06,
97,42139,,0.2516219913959503
98,42149,9.313223969797946e-09,
98,42199,9.570085239829496e-06,
98,42249,6.867996034998214e-06,
98,42299,2.113961045324686e-06,
98,42349,0.0,
98,42399,6.873015081509948e-07,
98,42449,5.302051249600481e-06,
98,42499,1.8626450382086546e-09,
98,42549,1.0144396583200432e-05,
98,42569,,0.261311799287796
99,42599,7.078734142851317e-06,
99,42649,2.235172757991677e-08,
99,42699,0.025143669918179512,
99,42749,4.729290594696067e-05,
99,42799,3.725290076417309e-09,
99,42849,0.05711463466286659,
99,42899,1.1175867342672063e-08,
99,42949,1.8626450382086546e-09,
99,42999,0.005369250196963549,
99,42999,,0.29366835951805115
100,43049,3.8216808206925634e-06,
100,43099,6.786673111491837e-06,
100,43149,0.0009535307181067765,
100,43199,2.3126371161197312e-05,
100,43249,0.2856440842151642,
100,43299,9.116192086366937e-05,
100,43349,2.0489082430685812e-08,
100,43399,1.0835166904143989e-05,
100,43429,,0.2530711591243744
101,43449,0.0001421644992660731,
101,43499,1.8626450382086546e-09,
101,43549,9.696070628706366e-05,
101,43599,1.134160629590042e-05,
101,43649,1.2297929970372934e-05,
101,43699,0.0,
101,43749,3.691375923153828e-06,
101,43799,4.0978164861371624e-08,
101,43849,0.005445323884487152,
101,43859,,0.25082096457481384
102,43899,2.849594011422596e-06,
102,43949,1.1175869119028903e-08,
102,43999,1.3801598015561467e-06,
102,44049,3.9860097444943676e-07,
102,44099,1.830652581702452e-05,
102,44149,4.0805243770591915e-06,
102,44199,0.0017670153174549341,
102,44249,0.015419927425682545,
102,44289,,0.30310821533203125
103,44299,3.5610141821962316e-06,
103,44349,7.392912812065333e-05,
103,44399,3.06390029436443e-06,
103,44449,1.3937585208623204e-05,
103,44499,2.2275701212493004e-06,
103,44549,1.0617065981932683e-07,
103,44599,0.03773820400238037,
103,44649,1.4901157641133977e-08,
103,44699,4.097814354508955e-08,
103,44719,,0.2541846036911011
104,44749,7.450578820566989e-09,
104,44799,0.0013456112938001752,
104,44849,9.956121175491717e-06,
104,44899,0.0,
104,44949,4.464339872356504e-05,
104,44999,8.313168109452818e-06,
104,45049,1.8067559892642748e-07,
104,45099,3.16649462206442e-08,
104,45149,2.709301893943916e-09,
104,45149,,0.24505199491977692
105,45199,2.3244181193149416e-06,
105,45249,1.1566777402549633e-06,
105,45299,1.545987800000148e-07,
105,45349,6.89177213075709e-08,
105,45399,0.0,
105,45449,1.564616383120665e-07,
105,45499,6.463286013058678e-07,
105,45549,7.866295345593244e-05,
105,45579,,0.2725825309753418
106,45599,1.4302659110398963e-05,
106,45649,7.4505797087454084e-09,
106,45699,6.026358732924564e-06,
106,45749,3.7252898543727042e-09,
106,45799,0.0,
106,45849,8.526227611582726e-05,
106,45899,1.9910428363800747e-06,
106,45949,7.420878318953328e-06,
106,45999,0.001954180421307683,
106,46009,,0.26432639360427856
107,46049,0.003155709709972143,
107,46099,3.378479732418782e-06,
107,46149,3.8100482925074175e-05,
107,46199,0.03559127822518349,
107,46249,0.0,
107,46299,3.357535388204269e-05,
107,46349,1.1864811995110358e-06,
107,46399,0.0,
107,46439,,0.2696853280067444
108,46449,0.017056263983249664,
108,46499,4.717372121376684e-06,
108,46549,6.891675639053574e-07,
108,46599,0.00017833254241850227,
108,46649,1.6856057527547819e-06,
108,46699,4.842871348387234e-08,
108,46749,1.6763801014008095e-08,
108,46799,5.587934559514451e-09,
108,46849,7.664875738555565e-06,
108,46869,,0.24766086041927338
109,46899,4.7496919819423056e-07,
109,46949,2.086148640501051e-07,
109,46999,5.587935003603661e-09,
109,47049,4.3957871298516693e-07,
109,47099,3.757934246095829e-05,
109,47149,8.357326805707999e-06,
109,47199,8.381895355569213e-08,
109,47249,4.566487405099906e-05,
109,47299,0.0,
109,47299,,0.23761333525180817
110,47349,0.0,
110,47399,0.00023610834614373744,
