epoch,step,train_loss,val_loss
4,3849,0.015539469197392464,
4,3899,0.020231658592820168,
4,3949,0.048702772706747055,
4,3999,0.12179531157016754,
4,4049,0.034762728959321976,
4,4099,0.007819014601409435,
4,4149,0.01075719017535448,
4,4199,0.013867916539311409,
4,4249,0.00534067815169692,
4,4299,0.005901550408452749,
4,4299,,0.13155287504196167
5,4349,0.017187029123306274,
5,4399,0.00705350749194622,
5,4449,0.006393126677721739,
5,4499,0.03663269057869911,
5,4549,0.0801699236035347,
5,4599,0.03702154383063316,
5,4649,0.01688588224351406,
5,4699,0.017727956175804138,
5,4749,0.11149624735116959,
5,4799,0.011043946258723736,
5,4849,0.08368807286024094,
5,4899,0.0021999285090714693,
5,4949,0.001237638178281486,
5,4999,0.21315723657608032,
5,5049,0.007705208845436573,
5,5099,0.03167684003710747,
5,5149,0.055108629167079926,
5,5159,,0.1324632614850998
6,5199,0.03527458384633064,
6,5249,0.03502405807375908,
6,5299,0.0487748458981514,
6,5349,0.009538143873214722,
6,5399,0.014969038777053356,
6,5449,0.007275647949427366,
6,5499,0.03809663653373718,
6,5549,0.009586220607161522,
6,5599,0.012277117930352688,
6,5649,0.0013753107050433755,
6,5699,0.17777523398399353,
6,5749,0.014629197306931019,
6,5799,0.02416156604886055,
6,5849,0.0020865509286522865,
6,5899,0.0026120461989194155,
6,5949,0.05142737552523613,
6,5999,0.040776923298835754,
6,6019,,0.1474199891090393
7,6049,0.0670219287276268,
7,6099,0.020472176373004913,
7,6149,0.021521301940083504,
7,6199,0.011047965846955776,
7,6249,0.029006466269493103,
7,6299,0.0022812734823673964,
7,6349,0.05869434401392937,
7,6399,0.0014997863909229636,
7,6449,0.012209446169435978,
7,6499,0.04961651936173439,
7,6549,0.0029456166084855795,
7,6599,0.03693697601556778,
7,6649,0.015434094704687595,
7,6699,0.001901456736959517,
7,6749,0.014186685904860497,
7,6799,0.03421402722597122,
7,6849,0.023038743063807487,
7,6879,,0.12312031537294388
8,6899,0.009196409024298191,
8,6949,0.0005832735332660377,
8,6999,0.011210252530872822,
8,7049,0.05440855026245117,
8,7099,0.0019191859755665064,
8,7149,0.08274964243173599,
8,7199,0.05332565680146217,
8,7249,0.05679751932621002,
8,7299,0.05297422036528587,
8,7349,0.0015493517275899649,
8,7399,0.0020929034799337387,
8,7449,0.03171186149120331,
8,7499,0.004600704647600651,
8,7549,0.024845106527209282,
8,7599,0.01390614453703165,
8,7649,0.05968593433499336,
8,7699,0.002969244495034218,
8,7739,,0.1516411304473877
9,7749,0.07549337297677994,
9,7799,0.0032414058223366737,
9,7849,0.002418599324300885,
9,7899,0.0024472633376717567,
9,7949,0.023617342114448547,
9,7999,0.03495045006275177,
9,8049,0.0029413385782390833,
9,8099,0.0035389787517488003,
9,8149,0.011683998629450798,
9,8199,0.007584176491945982,
9,8249,0.050997812300920486,
9,8299,0.001142580877058208,
9,8349,0.005825843662023544,
9,8399,0.0027907085604965687,
9,8449,0.013263157568871975,
9,8499,0.010083219967782497,
9,8549,9.418882837053388e-05,
9,8599,0.00014974935038480908,
9,8599,,0.133378803730011
10,8649,0.04552246630191803,
10,8699,0.019685566425323486,
10,8749,0.05426957830786705,
10,8799,0.04551102966070175,
10,8849,0.03441237658262253,
10,8899,0.0040610735304653645,
10,8949,0.00301434937864542,
10,8999,0.0010686926543712616,
10,9049,0.009052267298102379,
10,9099,0.06033486872911453,
10,9149,0.006954851094633341,
10,9199,0.001046171528287232,
10,9249,0.07488483935594559,
10,9299,0.003017112147063017,
10,9349,0.00451178103685379,
10,9399,0.0012209428241476417,
10,9449,0.03634309023618698,
10,9459,,0.12996412813663483
11,9499,0.0023456213530153036,
11,9549,0.0003051467938348651,
11,9599,0.020229347050189972,
11,9649,0.0001457884645787999,
11,9699,0.0007411400438286364,
11,9749,0.000452342996140942,
11,9799,0.002500311704352498,
11,9849,0.0006596619496122003,
11,9899,0.008174596354365349,
11,9949,0.023206688463687897,
11,9999,0.07410888373851776,
11,10049,0.001390762277878821,
11,10099,0.003508659079670906,
11,10149,0.0010276436805725098,
11,10199,0.0015864103334024549,
11,10249,0.0316145196557045,
11,10299,0.024923743680119514,
11,10319,,0.14244158565998077
12,10349,0.025826431810855865,
12,10399,0.009352962486445904,
12,10449,0.022113438695669174,
12,10499,0.021218957379460335,
12,10549,0.002957116812467575,
12,10599,0.011023658327758312,
12,10649,0.04507024958729744,
12,10699,0.00016544062236789614,
12,10749,0.000880202860571444,
12,10799,0.007787506096065044,
12,10849,0.011743173003196716,
12,10899,0.013595763593912125,
12,10949,0.12574079632759094,
12,10999,0.043756451457738876,
12,11049,0.0004901394131593406,
12,11099,0.0012194401351734996,
12,11149,0.0007343214238062501,
12,11179,,0.14359264075756073
13,11199,0.03541369363665581,
13,11249,0.01639578305184841,
13,11299,0.006851039826869965,
13,11349,0.05735340714454651,
13,11399,0.004758869297802448,
13,11449,0.0009061101591214538,
13,11499,0.008966697379946709,
